Titel,Path,Streetname,Postalcode,Location,Price,Rooms,Area
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/riehenstrasse-157-4058-basel/587402/,Riehenstrasse 157,4058,Basel,1450,2 ½,64 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/kraftstrasse-16-4056-basel/587386/,Kraftstrasse 16,4056,Basel,1660,2 ½,89 m²
4 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/allmendstrasse-8-4123-allschwil/580266/,Allmendstrasse 8,4123,Allschwil,1990,4,90 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/dornacherstrasse-329-4053-basel/587075/,Dornacherstrasse 329,4053,Basel,1100,1,NaN
4 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/schafmattweg-47-4102-binningen/586856/,Schafmattweg 47,4102,Binningen,1870,4 ½,83 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/munchensteinerstr-8-4052-basel/586808/,Münchensteinerstr. 8,4052,Basel,1805,3,72 m²
5 ½ Zimmer-Dachwohnung in Basel mieten,/de/wohnung/kanonengasse-18-4051-basel/586704/,Kanonengasse 18,4051,Basel,2940,5 ½,121 m²
3 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/hasenrainstrasse-57-4102-binningen/584361/,Hasenrainstrasse 57,4102,Binningen,2600,3 ½,106 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/laufenburgerstr-10-4058-basel/586650/,Laufenburgerstr. 10,4058,Basel,1585,3,75 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/wasgenring-91-4055-basel/576758/,Wasgenring 91,4055,Basel,1720,4,89 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/hiltalingerstr5-4057-basel/586088/,Hiltalingerstr.5,4057,Basel,1290,2,57 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/neuweilerstrasse-111-4054-basel/585984/,Neuweilerstrasse 111,4054,Basel,1400,2,61 m²
3 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/eschenstrasse-3-4123-allschwil/585983/,Eschenstrasse 3,4123,Allschwil,1380,3,62 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/lothringerstrasse-55-4056-basel/585979/,Lothringerstrasse 55,4056,Basel,1100,2,44 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/farnsburgerstrasse-6-4052-basel/585906/,Farnsburgerstrasse 6,4052,Basel,2250,3 ½,85 m²
2 Zimmer-Wohnung in Riehen mieten,/de/wohnung/helvetierstr-2-4125-riehen/585728/,Helvetierstr. 2,4125,Riehen,1250,2,55 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/reinacherstr-70-4053-basel/550759/,Reinacherstr. 70,4053,Basel,1480,3,74 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/munchensteinerstr-6-4052-basel/585592/,Münchensteinerstr. 6,4052,Basel,1445,1 ½,55 m²
6 ½ Zimmer-Attikawohnung in Birsfelden mieten,/de/wohnung/rheinparkstrasse-25-4127-birsfelden/581662/,Rheinparkstrasse 25,4127,Birsfelden,3810,6 ½,164 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/blochmonterstr-4-4054-basel/537883/,Blochmonterstr. 4,4054,Basel,1946,2 ½,80 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/holeestr-108-4054-basel/585345/,Holeestr. 108,4054,Basel,1735,3,78 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/frobenstrasse-37-4053-basel/585161/,Frobenstrasse 37,4053,Basel,1070,1,31 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/prattelerstrasse-1-4052-basel/585160/,Prattelerstrasse 1,4052,Basel,1600,3,75 m²
4 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/bettenstrasse-94-4123-allschwil/557119/,Bettenstrasse 94,4123,Allschwil,1640,4,74 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/leonhardsgraben-8-4051-basel/585029/,Leonhardsgraben 8,4051,Basel,1515,2 ½,58 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/baselmattweg-184-4123-allschwil/555697/,Baselmattweg 184,4123,Allschwil,2295,3 ½,NaN
4 ½ Zimmer-Maisonette in Basel mieten,/de/wohnung/wanderstrasse-91-4054-basel/584575/,Wanderstrasse 91,4054,Basel,2600,4 ½,140 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/dornacherstrasse-34-4053-basel/584239/,Dornacherstrasse 34,4053,Basel,1310,2,57 m²
2 Zimmer-Dachwohnung in Oberwil BL mieten,/de/wohnung/langegasse-37-4104-oberwil-bl/573137/,Langegasse 37,4104,Oberwil,1330,2,56 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/gilgenbergerstrasse-9-4053-basel/510686/,Gilgenbergerstrasse 9,4053,Basel,1540,3 ½,77 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/holeestr-108-4054-basel/584014/,Holeestr. 108,4054,Basel,1400,2,63 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/solothurnerstrasse-62-4053-basel/583831/,Solothurnerstrasse 62,4053,Basel,1640,3,68 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/saint-louis-strasse-23-29-4056-basel/583782/,Saint-Louis-Strasse 23-29,4056,Basel,1885,2 ½,72 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/saint-louis-strasse-23-29-4056-basel/583781/,Saint-Louis-Strasse 23-29,4056,Basel,1635,1 ½,61 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/saint-louis-strasse-23-29-4056-basel/583773/,Saint-Louis-Strasse 23-29,4056,Basel,1815,3 ½,69 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/saint-louis-strasse-23-29-4056-basel/583757/,Saint-Louis-Strasse 23-29,4056,Basel,1425,2 ½,55 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/saint-louis-strasse-23-29-4056-basel/583559/,Saint-Louis-Strasse 23-29,4056,Basel,1230,1 ½,46 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/waldshuterstr-10-4058-basel/583319/,Waldshuterstr. 10,4058,Basel,1510,3,70 m²
Reihenhaus in Basel mieten,/de/wohnung/egliseestr-30d-4058-basel/583280/,Egliseestr. 30D,4058,Basel,3370,NaN,243 m²
2 ½ Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/blauenstrasse-1-4127-birsfelden/569010/,Blauenstrasse 1,4127,Birsfelden,1490,2 ½,56 m²
2 Zimmer-Wohnung in Münchenstein mieten,/de/wohnung/aussere-lange-heid-14-4142-munchenstein/597053/,Äussere lange Heid 14,4142,Münchenstein,1030,2,50 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/eggfluhstrasse-12-4054-basel/582781/,Eggfluhstrasse 12,4054,Basel,1390,2,70 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/baumlihofstrasse-92-4058-basel/582755/,Bäumlihofstrasse 92,4058,Basel,1495,2,54 m²
6 Zimmer-Wohnung in Basel mieten,/de/wohnung/gartenstr-72-4052-basel/582698/,Gartenstr. 72,4052,Basel,2700,6,144 m²
5 ½ Zimmer-Wohnung in Reinach BL mieten,/de/wohnung/dornacherweg-104-4153-reinach-bl/582051/,Dornacherweg 104,4153,Reinach,1950,5 ½,104 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/oltingerstrasse-33-4055-basel/580759/,Oltingerstrasse 33,4055,Basel,820,1,34 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/neuweilerstrasse-107-4054-basel/581676/,Neuweilerstrasse 107,4054,Basel,1210,2 ½,58 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/gundeldingerstr-125-4053-basel/581535/,Gundeldingerstr. 125,4053,Basel,2940,3,121 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/rennweg-23-4052-basel/580919/,Rennweg 23,4052,Basel,3155,4,123 m²
4 Zimmer-Wohnung in Basel mieten,/de/wohnung/dufourstr-49-4052-basel/575617/,Dufourstr. 49,4052,Basel,3040,4,148 m²
4 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/feldstrasse-112-4123-allschwil/554968/,Feldstrasse 112,4123,Allschwil,1980,4 ½,89 m²
3 Zimmer-Wohnung in Binningen mieten,/de/wohnung/hauptstr-87-4102-binningen/579255/,Hauptstr. 87,4102,Binningen,1695,3,86 m²
4 ½ Zimmer-Haus in Reinach BL mieten,/de/wohnung/munchensteinerweg-26-4153-reinach-bl/580702/,Münchensteinerweg 26,4153,Reinach,2750,4 ½,125 m²
2 ½ Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/rheinparkstrasse-13-4127-birsfelden/578721/,Rheinparkstrasse 13,4127,Birsfelden,1960,2 ½,86 m²
4 Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/baumgartenweg-8-4127-birsfelden/570275/,Baumgartenweg 8,4127,Birsfelden,1710,4,76 m²
3 Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/baumgartenweg-5-4127-birsfelden/551394/,Baumgartenweg 5,4127,Birsfelden,1550,3,60 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/blotzheimerstr-33-4055-basel/580045/,Blotzheimerstr. 33,4055,Basel,1660,3 ½,73 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/birsstr-320-4052-basel/580005/,Birsstr. 320,4052,Basel,3010,2 ½,112 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/redingstrasse-24-4052-basel/579019/,Redingstrasse,4052,Basel,2205,3 ½,98 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/redingstrasse-14-4052-basel/579018/,Redingstrasse,4052,Basel,2950,2 ½,81 m²
4 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/redingstrasse-24-4052-basel/579017/,Redingstrasse,4052,Basel,3170,4 ½,114 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/redingstrasse-14-4052-basel/579016/,Redingstrasse,4052,Basel,2285,3 ½,98 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/klingental-1-4058-basel/554636/,Klingental 1,4058,Basel,1695,2,66 m²
4 ½ Zimmer-Attikawohnung in Allschwil mieten,/de/wohnung/steinbuhlweg-68-4123-allschwil/577983/,Steinbühlweg 68,4123,Allschwil,4310,4 ½,142 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/untere-rheingasse-12-4058-basel/577975/,Untere Rheingasse 12,4058,Basel,1500,2 ½,55 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/klybeckstrasse-190-4057-basel/577954/,Klybeckstrasse 190,4057,Basel,1653,1 ½,54 m²
4 ½ Zimmer-Wohnung in Reinach BL mieten,/de/wohnung/colmarerweg-18-4153-reinach-bl/550620/,Colmarerweg 18,4153,Reinach,2590,4 ½,128 m²
3 ½ Zimmer-Wohnung in Bottmingen mieten,/de/wohnung/therwilerstrasse-43-4103-bottmingen/577944/,Therwilerstrasse 43,4103,Bottmingen,1650,3 ½,84 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/rosentalstr-17-4058-basel/577239/,Rosentalstr. 17,4058,Basel,2925,3 ½,85 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/bachlettenstrasse-31-4054-basel/577014/,Bachlettenstrasse 31,4054,Basel,1960,3,78 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/herrengrabenweg-64-4054-basel/577013/,Herrengrabenweg 64,4054,Basel,1700,2 ½,58 m²
4 Zimmer-Attikawohnung in Reinach mieten,/de/wohnung/lachenweg-16-4153-reinach/577012/,Lachenweg 16,4153,Reinach,2025,4,98 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/goschenenstr-15-4054-basel/576848/,Göschenenstr. 15,4054,Basel,1425,2,57 m²
3 ½ Zimmer-Maisonette in Reinach BL mieten,/de/wohnung/im-reinacherhof-149a-4153-reinach-bl/551277/,Im Reinacherhof 149a,4153,Reinach,2010,3 ½,83 m²
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/rosentalstr-17-4058-basel/576515/,Rosentalstr. 17,4058,Basel,1425,1 ½,50 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/feldstrasse-108-4123-allschwil/555581/,Feldstrasse 108,4123,Allschwil,1578,3 ½,74 m²
4 ½ Zimmer-Wohnung in Arlesheim mieten,/de/wohnung/hofmattweg-75-4144-arlesheim/576468/,Hofmattweg 75,4144,Arlesheim,2350,4 ½,95 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/gundeldingerstrasse-496-4053-basel/558464/,Gundeldingerstrasse 496,4053,Basel,1426,3,76 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/gundeldingerrain-81-4059-basel/575808/,Gundeldingerrain 81,4059,Basel,2040,3 ½,98 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/schneidergasse-21-4051-basel/574595/,Schneidergasse 21,4051,Basel,1650,2,50 m²
5 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/birsstr-320-4052-basel/574317/,Birsstr. 320,4052,Basel,4910,5 ½,196 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/steinbuhlweg-70-4123-allschwil/574292/,Steinbühlweg 70,4123,Allschwil,2340,3 ½,75 m²
3 ½ Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/hofstrasse-1-4127-birsfelden/573487/,Hofstrasse 1,4127,Birsfelden,1640,3 ½,72 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/grimselstrasse-10-4054-basel/573299/,Grimselstrasse 10,4054,Basel,1054,2,64 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/luzernerring-64-4056-basel/571838/,Luzernerring 64,4056,Basel,1635,3,75 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/neuweilerstrasse-100-4054-basel/571732/,Neuweilerstrasse 100,4054,Basel,1780,3 ½,NaN
3 Zimmer-Wohnung in Münchenstein mieten,/de/wohnung/tramstrasse-28-4142-munchenstein/571695/,Tramstrasse 28,4142,Münchenstein,1550,3,NaN
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/guterstrasse-199-4053-basel/540790/,Güterstrasse 199,4053,Basel,1070,1 ½,34 m²
2 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/bruderholzstrasse-22-4102-binningen/571331/,Bruderholzstrasse 22,4102,Binningen,1718,2 ½,74 m²
3 Zimmer-Wohnung in Riehen mieten,/de/wohnung/helvetierstr-23-4125-riehen/571327/,Helvetierstr. 23,4125,Riehen,1685,3,76 m²
3 Zimmer-Wohnung in Reinach BL mieten,/de/wohnung/binningerstr-42-4153-reinach-bl/571165/,Binningerstr. 42,4153,Reinach,1464,3,74 m²
3 Zimmer-Wohnung in Münchenstein mieten,/de/wohnung/emil-frey-strasse-215-4142-munchenstein/571030/,Emil Frey-Strasse 215,4142,Münchenstein,1410,3,60 m²
4 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/durrenmattweg-88-4123-allschwil/569445/,Dürrenmattweg 88,4123,Allschwil,1850,4 ½,102 m²
3 ½ Zimmer-Wohnung in Oberwil BL mieten,/de/wohnung/langegasse-121-4104-oberwil-bl/552759/,Langegasse 121,4104,Oberwil,2460,3 ½,93 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/breisacherstr-133-4057-basel/569190/,Breisacherstr. 133,4057,Basel,1490,3,66 m²
3 Zimmer-Wohnung in Binningen mieten,/de/wohnung/parkstrasse-25-4102-binningen/569119/,Parkstrasse 25,4102,Binningen,1453,3,65 m²
2 Zimmer-Möblierte Wohnung in Basel mieten,/de/wohnung/oetlingerstrasse-37-4057-basel/568645/,Oetlingerstrasse 37,4057,Basel,1350,2,52 m²
3 ½ Zimmer-Wohnung in Oberwil BL mieten,/de/wohnung/langegasse-99-4104-oberwil-bl/544141/,Langegasse 99,4104,Oberwil,1770,3 ½,76 m²
2 Zimmer-Wohnung in Binningen mieten,/de/wohnung/hauptstr-114-4102-binningen/568446/,Hauptstr. 114,4102,Binningen,1380,2,52 m²
4 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/gartenstrasse-4-4123-allschwil/567973/,Gartenstrasse 4,4123,Allschwil,1850,4 ½,86 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/grabenring-21-4123-allschwil/568320/,Grabenring 21,4123,Allschwil,1575,3 ½,60 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/gotthelfstrasse-96-4054-basel/559724/,Gotthelfstrasse 96,4054,Basel,880,1,30 m²
4 Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/rheinparkstrasse-5-4127-birsfelden/540767/,Rheinparkstrasse 5,4127,Birsfelden,2030,4,92 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/neubadstrasse-150-4054-basel/546027/,Neubadstrasse 150,4054,Basel,2450,3 ½,121 m²
2 ½ Zimmer-Wohnung in Therwil mieten,/de/wohnung/leuengasse-1-4106-therwil/551152/,Leuengasse 1,4106,Therwil,1790,2 ½,71 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/kleinhuningerstrasse-87-4057-basel/531742/,Kleinhüningerstrasse 87,4057,Basel,1260,2,40 m²
2 Zimmer-Wohnung in Riehen mieten,/de/wohnung/aussere-baselstrasse-63-65-4125-riehen/556271/,Aussere Baselstrasse 63-65,4125,Riehen,1380,2,46 m²
3 Zimmer-Wohnung in Riehen mieten,/de/wohnung/aussere-baselstrasse-63-65-4125-riehen/556265/,Aussere Baselstrasse 63-65,4125,Riehen,1680,3,64 m²
3 Zimmer-Möblierte Wohnung in Basel mieten,/de/wohnung/zurcherstr-111-4052-basel/556005/,Zürcherstr.  111,4052,Basel,2050,3,80 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/kirchgasse-2-4058-basel/555955/,Kirchgasse 2,4058,Basel,850,1,24 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/kurzelaengeweg-7a-4123-allschwil/555782/,Kurzelaengeweg 7A,4123,Allschwil,1950,3 ½,77 m²
3 ½ Zimmer-Wohnung in Muttenz mieten,/de/wohnung/stockertstrasse-29-4132-muttenz/555178/,Stockertstrasse,4132,Muttenz,2420,3 ½,83 m²
4 Zimmer-Maisonette in Allschwil mieten,/de/wohnung/in-den-durrenmatten-2-4123-allschwil/552462/,In den Dürrenmatten 2,4123,Allschwil,1690,4,80 m²
4 Zimmer-Wohnung in Riehen mieten,/de/wohnung/lachenweg-5-4125-riehen/550548/,Lachenweg 5,4125,Riehen,1980,4,84 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/gilgenbergerstrasse-13-4053-basel/554232/,Gilgenbergerstrasse 13,4053,Basel,1980,3 ½,NaN
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/oberwilerstrasse-157-4054-basel/552646/,Oberwilerstrasse 157,4054,Basel,1160,1 ½,46 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/schlossgasse-7-4057-basel/552419/,Schlossgasse 7,4057,Basel,1090,2,NaN
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/baslerstrasse-254-4123-allschwil/552055/,Baslerstrasse 254,4123,Allschwil,2120,3 ½,106 m²
3 ½ Zimmer-Wohnung in Binningen mieten,/de/wohnung/bottmingerstr-5-4102-binningen/551956/,Bottmingerstr. 5,4102,Binningen,2675,3 ½,120 m²
3 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/baslerstrasse-160-4123-allschwil/548499/,Baslerstrasse 160,4123,Allschwil,1360,3,76 m²
2 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/ofenstrasse-24-4123-allschwil/549926/,Ofenstrasse 24,4123,Allschwil,1690,2 ½,76 m²
3 ½ Zimmer-Maisonette in Reinach BL mieten,/de/wohnung/im-reinacherhof-153a-4153-reinach-bl/549067/,Im Reinacherhof 153a,4153,Reinach,2030,3 ½,86 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/erlenmattstr-83-4058-basel/550304/,Erlenmattstr. 83,4058,Basel,2280,3 ½,83 m²
2 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/4123-allschwil/549649/,no street available,4123,Allschwil,2850,2 ½,70 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/rosentalstrasse-71-4058-basel/512730/,Rosentalstrasse 71,4058,Basel,1720,3,74 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/zurcherstr-23-4052-basel/524189/,Zürcherstr. 23,4052,Basel,1340,2 ½,63 m²
3 Zimmer-Wohnung in Binningen mieten,/de/wohnung/hauptstrasse-3-4102-binningen/540658/,Hauptstrasse 3,4102,Binningen,1710,3,75 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/st-alban-rheinweg-80-4052-basel/540431/,St. Alban-Rheinweg 80,4052,Basel,1050,1,37 m²
3 ½ Zimmer-Wohnung in Therwil mieten,/de/wohnung/im-wilacker-17-4106-therwil/548814/,Im Wilacker 17,4106,Therwil,1490,3 ½,77 m²
4 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/in-den-durrenmatten-6-4123-allschwil/543389/,In den Dürrenmatten 6,4123,Allschwil,1650,4,78 m²
3 ½ Zimmer-Wohnung in Therwil mieten,/de/wohnung/mittlerer-kreis-51-4106-therwil/548213/,Mittlerer Kreis 51,4106,Therwil,1540,3 ½,69 m²
4 Zimmer-Wohnung in Reinach BL mieten,/de/wohnung/binningerstr-42-4153-reinach-bl/548039/,Binningerstr. 42,4153,Reinach,1690,4,86 m²
2 Zimmer-Wohnung in Bottmingen mieten,/de/wohnung/wuhrmattstrasse-31-4103-bottmingen/540627/,Wuhrmattstrasse 31,4103,Bottmingen,1815,2,65 m²
4 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/baslerstrasse-160-4123-allschwil/440901/,Baslerstrasse 160,4123,Allschwil,1560,4,88 m²
4 ½ Zimmer-Wohnung in Therwil mieten,/de/wohnung/brunnmattstrasse-4-4106-therwil/547044/,Brunnmattstrasse 4,4106,Therwil,1480,4 ½,73 m²
2 ½ Zimmer-Wohnung in Oberwil BL mieten,/de/wohnung/unterm-stallen-15-haus-c-4104-oberwil-bl/538407/,Unterm Stallen 15,4104,Oberwil,1664,2 ½,62 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/kleinhuningerstrasse-84-4057-basel/545451/,Kleinhüningerstrasse,4057,Basel,1390,3 ½,65 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/klybeckstrasse-9-4057-basel/544685/,Klybeckstrasse 9,4057,Basel,1550,3,64 m²
3 ½ Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/friedhofstrasse-13-4127-birsfelden/544585/,Friedhofstrasse 13,4127,Birsfelden,1520,3 ½,69 m²
2 Zimmer-Wohnung in Münchenstein mieten,/de/wohnung/tramstrasse-28-4142-munchenstein/541989/,Tramstrasse 28,4142,Münchenstein,1240,2,NaN
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/gartenstrasse-62-4052-basel/532980/,Gartenstrasse 62,4052,Basel,2090,3,77 m²
3 Zimmer-Wohnung in Binningen mieten,/de/wohnung/bottmingerstrasse-102-4102-binningen/543013/,Bottmingerstrasse 102,4102,Binningen,1760,3,74 m²
3 Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/rheinparkstrasse-6-4127-birsfelden/542599/,Rheinparkstrasse 6,4127,Birsfelden,1535,3,67 m²
2 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/altrheinweg-44-4057-basel/542123/,Altrheinweg 44,4057,Basel,1450,2 ½,48 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/gotthelfstrasse-96-4054-basel/541114/,Gotthelfstrasse 96,4054,Basel,1000,1,34 m²
2 ½ Zimmer-Dachwohnung in Münchenstein mieten,/de/wohnung/therwilerstrasse-10-4142-munchenstein/529334/,Therwilerstrasse 10,4142,Münchenstein,1600,2 ½,60 m²
2 Zimmer-Wohnung in Riehen mieten,/de/wohnung/aussere-baselstrasse-63-65-4125-riehen/538100/,Aussere Baselstrasse 63-65,4125,Riehen,1280,2,41 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/gotthelfstrasse-96-4054-basel/537802/,Gotthelfstrasse 96,4054,Basel,1220,2,52 m²
4 Zimmer-Wohnung in Therwil mieten,/de/wohnung/bahnhofstrasse-10-4106-therwil/536643/,Bahnhofstrasse 10,4106,Therwil,2050,4,101 m²
2 ½ Zimmer-Maisonette in Basel mieten,/de/wohnung/klingental-1-4058-basel/536928/,Klingental 1,4058,Basel,1876,2 ½,102 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/bachlettenstrasse-37-4054-basel/536353/,Bachlettenstrasse 37,4054,Basel,1390,2,48 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/klybeckstrasse-190-4057-basel/536352/,Klybeckstrasse 190,4057,Basel,2380,3,84 m²
1 Zimmer-Wohnung in Basel mieten,/de/wohnung/bachlettenstrasse-37-4054-basel/536347/,Bachlettenstrasse 37,4054,Basel,1030,1,25 m²
3 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/klybeckstrasse-190-4057-basel/536346/,Klybeckstrasse 190,4057,Basel,1930,3 ½,71 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/bachlettenstrasse-39-4054-basel/536343/,Bachlettenstrasse 39,4054,Basel,1726,3,60 m²
Wohnung in Basel mieten,/de/wohnung/farnsburgerstrasse-44-4052-basel/533985/,Farnsburgerstrasse 44,4052,Basel,2520,NaN,NaN
1 ½ Zimmer-Wohnung in Basel mieten,/de/wohnung/klybeckstrasse-190-4057-basel/533243/,Klybeckstrasse 190,4057,Basel,995,1 ½,28 m²
3 Zimmer-Wohnung in Allschwil mieten,/de/wohnung/feldstrasse-12-4123-allschwil/493194/,Feldstrasse 12,4123,Allschwil,1590,3,63 m²
3 ½ Zimmer-Wohnung in Allschwil mieten,/de/wohnung/maiengasse-27-4123-allschwil/527719/,Maiengasse 27,4123,Allschwil,1680,3 ½,71 m²
3 Zimmer-Wohnung in Muttenz mieten,/de/wohnung/romerweg-8-4132-muttenz/525110/,Römerweg 8,4132,Muttenz,1610,3,72 m²
3 ½ Zimmer-Wohnung in Birsfelden mieten,/de/wohnung/friedhofstrasse-13-4127-birsfelden/531415/,Friedhofstrasse 13,4127,Birsfelden,1400,3 ½,69 m²
3 ½ Zimmer-Wohnung in Reinach BL mieten,/de/wohnung/habshagstr-15-4153-reinach-bl/525238/,Habshagstr. 15,4153,Reinach,1630,3 ½,76 m²
3 Zimmer-Wohnung in Oberwil BL mieten,/de/wohnung/talstrasse-55-4104-oberwil-bl/529853/,Talstrasse 55,4104,Oberwil,1570,3,74 m²
3 Zimmer-Wohnung in Basel mieten,/de/wohnung/lachenstrasse-16-4056-basel/527700/,Lachenstrasse 16,4056,Basel,1670,3,69 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/kandererstrasse-29-4057-basel/528994/,Kandererstrasse 29,4057,Basel,1470,2,68 m²
2 Zimmer-Wohnung in Basel mieten,/de/wohnung/spalenberg-26-4051-basel/521693/,Spalenberg 26,4051,Basel,1450,2,46 m²
5 Zimmer-Wohnung in Münchenstein mieten,/de/wohnung/hauptstrasse-44-4142-munchenstein/514065/,Hauptstrasse 44,4142,Münchenstein,1895,5,103 m²
